code,parent_code,name
77.52,77.5,Bunionectomy with soft tissue correction and arthrodesis
77.58,77.5,"Other excision, fusion and repair of toes"
77.53,77.5,Other bunionectomy with soft tissue correction
01,01-05.99,"Incision and excision of skull, brain, and cerebral meninges"
45.0,45,Enterotomy
45.02,45.0,Other incision of small intestine
45.01,45.0,Incision of duodenum
45.00,45.0,"Incision of intestine, not otherwise specified"
45.03,45.0,Incision of large intestine
80.6,80,Excision of semilunar cartilage of knee
87,87-99.99,Diagnostic Radiology
96,87-99.99,Nonoperative intubation and irrigation
50.6,50,Repair of liver
50.69,50.6,Other repair of liver
50.61,50.6,Closure of laceration of liver
98.59,98.5,Extracorporeal shockwave lithotripsy of other sites
98.5,98,Extracorporeal shockwave lithotripsy [ESWL]
98.52,98.5,Extracorporeal shockwave lithotripsy [ESWL] of the gallbladder and/or bile duct
98.51,98.5,"Extracorporeal shockwave lithotripsy [ESWL] of the kidney, ureter and/or bladder"
58.9,58,Other operations on urethra and periurethral tissue
58.92,58.9,Excision of periurethral tissue
58.93,58.9,Implantation of artificial urinary sphincter [AUS]
58.99,58.9,Other operations on urethra and periurethral tissue
58.91,58.9,Incision of periurethral tissue
68.6,68,Radical abdominal hysterectomy
68.61,68.6,Laparoscopic radical abdominal hysterectomy
68.69,68.6,Other and unspecified radical abdominal hysterectomy
39.7,39,Endovascular procedures on vessel(s)
39.71,39.7,Endovascular implantation of other graft in abdominal aorta
39.79,39.7,Other endovascular procedures on other vessels
39.76,39.7,Endovascular embolization or occlusion of vessel(s) of head or neck using bioactive coils
39.74,39.7,Endovascular removal of obstruction from head and neck vessel(s)
39.72,39.7,Endovascular (total) embolization or occlusion of head and neck vessels
39.73,39.7,Endovascular implantation of graft in thoracic aorta
39.75,39.7,Endovascular embolization or occlusion of vessel(s) of head or neck using bare coils
39.77,39.7,Temporary (partial) therapeutic endovascular occlusion of vessel
39.78,39.7,Endovascular implantation of branching or fenestrated graft(s) in aorta
92,87-99.99,Nuclear medicine
80,76-84.99,Incision and excision of joint structures
14.8,14,Implantation of epiretinal visual prosthesis
14.83,14.8,Revision or replacement of epiretinal visual prosthesis
14.82,14.8,Removal of epiretinal visual prosthesis
14.81,14.8,Implantation of epiretinal visual prosthesis
02.04,02.0,Bone graft to skull
02.03,02.0,Formation of cranial bone flap
02.02,02.0,Elevation of skull fracture fragments
02.0,02,Cranioplasty
02.05,02.0,Insertion of skull plate
02.07,02.0,Removal of skull plate
02.06,02.0,Other cranial osteoplasty
02.01,02.0,Opening of cranial suture
42-54.99,00-99.99,OPERATIONS ON THE DIGESTIVE SYSTEM
28.2,28,Tonsillectomy without adenoidectomy
27.1,27,Incision of palate
15.9,15,Other operations on extraocular muscles and tendons
34.5,34,Pleurectomy
34.52,34.5,Thoracoscopic decortication of lung
34.59,34.5,Other excision of pleura
34.51,34.5,Decortication of lung
59.4,59,Suprapubic sling operation
75.2,75,Intrauterine transfusion
16.6,16,Secondary procedures after removal of eyeball
16.63,16.6,Revision of enucleation socket with graft
16.65,16.6,Secondary graft to exenteration cavity
16.66,16.6,Other revision of exenteration cavity
16.62,16.6,Revision and reinsertion of ocular implant
16.64,16.6,Other revision of enucleation socket
16.61,16.6,Secondary insertion of ocular implant
16.69,16.6,Other secondary procedures after removal of eyeball
02.2,02,Ventriculostomy
02.21,02.2,Insertion or replacement of external ventricular drain [EVD]
02.22,02.2,Intracranial ventricular shunt or anastomosis
68.51,68.5,Laparoscopically assisted vaginal hysterectomy (LAVH)
68.5,68,Vaginal hysterectomy
68.59,68.5,Other and unspecified vaginal hysterectomy
05.3,05,Injection into sympathetic nerve or ganglion
05.39,05.3,Other injection into sympathetic nerve or ganglion
05.32,05.3,Injection of neurolytic agent into sympathetic nerve
05.31,05.3,Injection of anesthetic into sympathetic nerve for analgesia
33.73,33.7,"Endoscopic insertion or replacement of bronchial valve(s), multiple lobes"
33.7,33,Other endoscopic procedures in bronchus or lung
33.79,33.7,Endoscopic insertion of other bronchial device or substances
33.71,33.7,"Endoscopic insertion or replacement of bronchial valve(s), single lobe"
33.78,33.7,Endoscopic removal of bronchial device(s) or substances
33.72,33.7,Endoscopic pulmonary airway flow measurement
14.1,14,"Diagnostic procedures on retina, choroid, vitreous, and posterior chamber"
14.11,14.1,Diagnostic aspiration of vitreous
14.19,14.1,"Other diagnostic procedures on retina, choroid, vitreous, and posterior chamber"
71,65-71.99,Operations on vulva and perineum
75.9,75,Other obstetric operations
75.94,75.9,Immediate postpartum manual replacement of inverted uterus
75.91,75.9,Evacuation of obstetrical incisional hematoma of perineum
75.92,75.9,Evacuation of other hematoma of vulva or vagina
75.93,75.9,Surgical correction of inverted uterus
75.99,75.9,Other obstetric operations
89.8,89,Autopsy
76.6,76,Other facial bone repair and orthognathic surgery
76.66,76.6,Total osteoplasty [osteotomy] of maxilla
76.62,76.6,Open osteoplasty [osteotomy] of mandibular ramus
76.63,76.6,Osteoplasty [osteotomy] of body of mandible
76.69,76.6,Other facial bone repair
76.67,76.6,Reduction genioplasty
76.65,76.6,Segmental osteoplasty [osteotomy] of maxilla
76.64,76.6,Other orthognathic surgery on mandible
76.61,76.6,Closed osteoplasty [osteotomy] of mandibular ramus
76.68,76.6,Augmentation genioplasty
79.0,79,Closed reduction of fracture without internal fixation
79.01,79.0,"Closed reduction of fracture without internal fixation, humerus"
79.04,79.0,"Closed reduction of fracture without internal fixation, phalanges of hand"
79.03,79.0,"Closed reduction of fracture without internal fixation, carpals and metacarpals"
79.07,79.0,"Closed reduction of fracture without internal fixation, tarsals and metatarsals"
79.00,79.0,"Closed reduction of fracture without internal fixation, unspecified site"
79.02,79.0,"Closed reduction of fracture without internal fixation, radius and ulna"
79.05,79.0,"Closed reduction of fracture without internal fixation, femur"
79.08,79.0,"Closed reduction of fracture without internal fixation, phalanges of foot"
79.06,79.0,"Closed reduction of fracture without internal fixation, tibia and fibula"
79.09,79.0,"Closed reduction of fracture without internal fixation, other specified bone"
86,85-86.99,Operations on skin and subcutaneous tissue
89,87-99.99,"Interview, evaluation, consultation, and examination"
58.3,58,Excision or destruction of lesion or tissue of urethra
58.31,58.3,Endoscopic excision or destruction of lesion or tissue of urethra
58.39,58.3,Other local excision or destruction of lesion or tissue of urethra
75.4,75,Manual removal of retained placenta
94.5,94,Referral for psychologic rehabilitation
94.51,94.5,Referral for psychotherapy
94.52,94.5,Referral for psychiatric aftercare
94.53,94.5,Referral for alcoholism rehabilitation
94.59,94.5,Referral for other psychologic rehabilitation
94.54,94.5,Referral for drug addiction rehabilitation
94.55,94.5,Referral for vocational rehabilitation
63.4,63,Epididymectomy
50.0,50,Hepatotomy
94.45,94.4,Drug addiction counseling
94.4,94,Other psychotherapy and counselling
94.42,94.4,Family therapy
94.46,94.4,Alcoholism counseling
94.43,94.4,Psychodrama
94.49,94.4,Other counseling
94.41,94.4,Group therapy for psychosexual dysfunction
94.44,94.4,Other group therapy
07.3,07,Bilateral adrenalectomy
73.8,73,Operations on fetus to facilitate delivery
87.3,87,Soft tissue x-ray of thorax
87.38,87.3,Sinogram of chest wall
87.33,87.3,Mediastinal pneumogram
87.37,87.3,Other mammography
87.36,87.3,Xerography of breast
87.39,87.3,Other soft tissue x-ray of chest wall
87.32,87.3,Other contrast bronchogram
87.31,87.3,Endotracheal bronchogram
87.35,87.3,Contrast radiogram of mammary ducts
87.34,87.3,Intrathoracic lymphangiogram
45.9,45,Intestinal anastomosis
45.95,45.9,Anastomosis to anus
45.94,45.9,Large-to-large intestinal anastomosis
45.92,45.9,Anastomosis of small intestine to rectal stump
45.90,45.9,"Intestinal anastomosis, not otherwise specified"
45.91,45.9,Small-to-small intestinal anastomosis
45.93,45.9,Other small-to-large intestinal anastomosis
72.8,72,Other specified instrumental delivery
58,55-59.99,Operations on urethra
88.9,88,Other diagnostic imaging
88.96,88.9,Other intraoperative magnetic resonance imaging
88.93,88.9,Magnetic resonance imaging of spinal canal
88.97,88.9,Magnetic resonance imaging of other and unspecified sites
88.98,88.9,Bone mineral density studies
88.94,88.9,Magnetic resonance imaging of musculoskeletal
88.92,88.9,Magnetic resonance imaging of chest and myocardium
88.95,88.9,"Magnetic resonance imaging of pelvis, prostate, and bladder"
88.91,88.9,Magnetic resonance imaging of brain and brain stem
88.90,88.9,"Diagnostic imaging, not elsewhere classified"
14.39,14.3,Other repair of retinal tear
14.3,14,Repair of retinal tear
14.32,14.3,Repair of retinal tear by cryotherapy
14.31,14.3,Repair of retinal tear by diathermy
14.34,14.3,Repair of retinal tear by laser photocoagulation
14.33,14.3,Repair of retinal tear by xenon arc photocoagulation
14.35,14.3,Repair of retinal tear by photocoagulation of unspecified type
80.8,80,Other local excision or destruction of lesion of joint
80.81,80.8,"Other local excision or destruction of lesion of joint, shoulder"
80.87,80.8,"Other local excision or destruction of lesion of joint, ankle"
80.85,80.8,"Other local excision or destruction of lesion of joint, hip"
80.88,80.8,"Other local excision or destruction of lesion of joint, foot and toe"
80.83,80.8,"Other local excision or destruction of lesion of joint, wrist"
80.82,80.8,"Other local excision or destruction of lesion of joint, elbow"
80.86,80.8,"Other local excision or destruction of lesion of joint, knee"
80.84,80.8,"Other local excision or destruction of lesion of joint, hand and finger"
80.89,80.8,"Other local excision or destruction of lesion of joint, other specified sites"
80.80,80.8,"Other local excision or destruction of lesion of joint, unspecified site"
52.1,52,Diagnostic procedures on pancreas
52.11,52.1,Closed [aspiration] [needle] [percutaneous] biopsy of pancreas
52.13,52.1,Endoscopic retrograde pancreatography [ERP]
52.12,52.1,Open biopsy of pancreas
52.19,52.1,Other diagnostic procedures on pancreas
52.14,52.1,Closed [endoscopic] biopsy of pancreatic duct
75.6,75,Repair of other current obstetric laceration
75.61,75.6,Repair of current obstetric laceration of bladder and urethra
75.62,75.6,Repair of current obstetric laceration of rectum and sphincter ani
75.69,75.6,Repair of other current obstetric laceration
28.5,28,Excision of lingual tonsil
47.1,47,Incidental appendectomy
47.11,47.1,Laparoscopic incidental appendectomy
47.19,47.1,Other incidental appendectomy
56.8,56,Repair of ureter
56.81,56.8,Lysis of intraluminal adhesions of ureter
56.82,56.8,Suture of laceration of ureter
56.83,56.8,Closure of ureterostomy
56.84,56.8,Closure of other fistula of ureter
56.85,56.8,Ureteropexy
56.86,56.8,Removal of ligature from ureter
56.89,56.8,Other repair of ureter
97,87-99.99,Replacement and removal of therapeutic appliances
91.0,91,"Microscopic examination of specimen from liver, biliary tract, and pancreas"
91.05,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology"
91.03,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity"
91.01,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear"
91.02,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, culture"
91.09,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination"
91.04,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology"
91.06,91.0,"Microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and Papanicolaou smear"
04.0,04,"Incision, division, and excision of cranial and peripheral nerves"
04.02,04.0,Division of trigeminal nerve
04.03,04.0,Division or crushing of other cranial and peripheral nerves
04.04,04.0,Other incision of cranial and peripheral nerves
04.05,04.0,Gasserian ganglionectomy
04.06,04.0,Other cranial or peripheral ganglionectomy
04.07,04.0,Other excision or avulsion of cranial and peripheral nerves
04.01,04.0,Excision of acoustic neuroma
72.5,72,Breech extraction
72.53,72.5,Total breech extraction with forceps to aftercoming head
72.52,72.5,Other partial breech extraction
72.51,72.5,Partial breech extraction with forceps to aftercoming head
72.54,72.5,Other total breech extraction
53.2,53,Unilateral repair of femoral hernia
53.29,53.2,Other unilateral femoral herniorrhaphy
53.21,53.2,Unilateral repair of femoral hernia with graft or prosthesis
54,42-54.99,Other operations on abdominal region
77.3,77,Other division of bone
77.37,77.3,"Other division of bone, tibia and fibula"
77.36,77.3,"Other division of bone, patella"
77.34,77.3,"Other division of bone, carpals and metacarpals"
77.30,77.3,"Other division of bone, unspecified site"
77.38,77.3,"Other division of bone, tarsals and metatarsals"
77.32,77.3,"Other division of bone, humerus"
77.33,77.3,"Other division of bone, radius and ulna"
77.39,77.3,"Other division of bone, other bones"
77.31,77.3,"Other division of bone, scapula, clavicle, and thorax [ribs and sternum]"
77.35,77.3,"Other division of bone, femur"
57,55-59.99,Operations on urinary bladder
51.8,51,Other operations on biliary ducts and sphincter of Oddi
51.89,51.8,Other operations on sphincter of Oddi
51.86,51.8,Endoscopic insertion of nasobiliary drainage tube
51.84,51.8,Endoscopic dilation of ampulla and biliary duct
51.81,51.8,Dilation of sphincter of Oddi
51.83,51.8,Pancreatic sphincteroplasty
51.87,51.8,Endoscopic insertion of stent (tube) into bile duct
51.85,51.8,Endoscopic sphincterotomy and papillotomy
51.82,51.8,Pancreatic sphincterotomy
51.88,51.8,Endoscopic removal of stone(s) from biliary tract
88.2,88,Skeletal x-ray of extremities and pelvis
88.26,88.2,Other skeletal x-ray of pelvis and hip
88.28,88.2,Skeletal x-ray of ankle and foot
